Region,Variable,Year,Value
Middle East,MANUFACTURING|Outputs|Exports,2021,0.112
Non Producers,MANUFACTURING|Outputs|Exports,2021,0.818
North America,MANUFACTURING|Outputs|Exports,2021,0.812
Oceania,MANUFACTURING|Outputs|Exports,2021,0.03
Other Asia,MANUFACTURING|Outputs|Exports,2021,2.012
Other Producers,MANUFACTURING|Outputs|Exports,2021,0.213
South America,MANUFACTURING|Outputs|Exports,2021,0.24
China,MANUFACTURING|Outputs|Exports,2020,12.173
Europe,MANUFACTURING|Outputs|Exports,2020,2.785
Japan,MANUFACTURING|Outputs|Exports,2020,1.122
Middle East,MANUFACTURING|Outputs|Exports,2020,0.182
Non Producers,MANUFACTURING|Outputs|Exports,2020,1.125
North America,MANUFACTURING|Outputs|Exports,2020,0.852
Oceania,MANUFACTURING|Outputs|Exports,2020,0.03
Other Asia,MANUFACTURING|Outputs|Exports,2020,2.744
Other Producers,MANUFACTURING|Outputs|Exports,2020,0.279
South America,MANUFACTURING|Outputs|Exports,2020,0.207
China,MANUFACTURING|Outputs|Exports,2019,11.18
Europe,MANUFACTURING|Outputs|Exports,2019,3.161
Japan,MANUFACTURING|Outputs|Exports,2019,1.391
Middle East,MANUFACTURING|Outputs|Exports,2019,0.195
Non Producers,MANUFACTURING|Outputs|Exports,2019,0.724
North America,MANUFACTURING|Outputs|Exports,2019,0.867
Oceania,MANUFACTURING|Outputs|Exports,2019,0.036
Other Asia,MANUFACTURING|Outputs|Exports,2019,2.48
Other Producers,MANUFACTURING|Outputs|Exports,2019,0.338
South America,MANUFACTURING|Outputs|Exports,2019,0.221
China,MANUFACTURING|Outputs|Exports,2018,10.08
Europe,MANUFACTURING|Outputs|Exports,2018,3.318
Japan,MANUFACTURING|Outputs|Exports,2018,1.411
Middle East,MANUFACTURING|Outputs|Exports,2018,0.151
Non Producers,MANUFACTURING|Outputs|Exports,2018,0.677
North America,MANUFACTURING|Outputs|Exports,2018,0.896
Oceania,MANUFACTURING|Outputs|Exports,2018,0.037
Other Asia,MANUFACTURING|Outputs|Exports,2018,2.565
Other Producers,MANUFACTURING|Outputs|Exports,2018,0.297
South America,MANUFACTURING|Outputs|Exports,2018,0.225
China,MANUFACTURING|Outputs|Exports,2017,10.304
Europe,MANUFACTURING|Outputs|Exports,2017,3.223
Japan,MANUFACTURING|Outputs|Exports,2017,1.401
Middle East,MANUFACTURING|Outputs|Exports,2017,0.12
Non Producers,MANUFACTURING|Outputs|Exports,2017,0.62
North America,MANUFACTURING|Outputs|Exports,2017,1.282
Oceania,MANUFACTURING|Outputs|Exports,2017,0.056
Other Asia,MANUFACTURING|Outputs|Exports,2017,2.203
Other Producers,MANUFACTURING|Outputs|Exports,2017,0.308
South America,MANUFACTURING|Outputs|Exports,2017,0.204
China,MANUFACTURING|Outputs|Exports,2016,8.688
Europe,MANUFACTURING|Outputs|Exports,2016,3.091
Japan,MANUFACTURING|Outputs|Exports,2016,1.499
Middle East,MANUFACTURING|Outputs|Exports,2016,0.075
Non Producers,MANUFACTURING|Outputs|Exports,2016,0.712
North America,MANUFACTURING|Outputs|Exports,2016,1.086
Oceania,MANUFACTURING|Outputs|Exports,2016,0.11
Other Asia,MANUFACTURING|Outputs|Exports,2016,2.283
Other Producers,MANUFACTURING|Outputs|Exports,2016,0.342
South America,MANUFACTURING|Outputs|Exports,2016,0.213
China,MANUFACTURING|Outputs|Exports,2015,8.75
Europe,MANUFACTURING|Outputs|Exports,2015,3.364
Japan,MANUFACTURING|Outputs|Exports,2015,1.386
Middle East,MANUFACTURING|Outputs|Exports,2015,0.159
Non Producers,MANUFACTURING|Outputs|Exports,2015,0.726
North America,MANUFACTURING|Outputs|Exports,2015,1.003
Oceania,MANUFACTURING|Outputs|Exports,2015,0.1
Other Asia,MANUFACTURING|Outputs|Exports,2015,2.512
Other Producers,MANUFACTURING|Outputs|Exports,2015,0.428
South America,MANUFACTURING|Outputs|Exports,2015,0.202
China,MANUFACTURING|Outputs|Exports,2014,8.519
Europe,MANUFACTURING|Outputs|Exports,2014,3.517
Japan,MANUFACTURING|Outputs|Exports,2014,1.429
Middle East,MANUFACTURING|Outputs|Exports,2014,0.21
Non Producers,MANUFACTURING|Outputs|Exports,2014,0.65
North America,MANUFACTURING|Outputs|Exports,2014,1.11
Oceania,MANUFACTURING|Outputs|Exports,2014,0.073
Other Asia,MANUFACTURING|Outputs|Exports,2014,2.525
Other Producers,MANUFACTURING|Outputs|Exports,2014,0.357
South America,MANUFACTURING|Outputs|Exports,2014,0.21
China,MANUFACTURING|Outputs|Exports,2013,7.702
Europe,MANUFACTURING|Outputs|Exports,2013,3.519
Japan,MANUFACTURING|Outputs|Exports,2013,1.364
Middle East,MANUFACTURING|Outputs|Exports,2013,0.194
Non Producers,MANUFACTURING|Outputs|Exports,2013,0.341
North America,MANUFACTURING|Outputs|Exports,2013,1.037
Oceania,MANUFACTURING|Outputs|Exports,2013,0.142
Other Asia,MANUFACTURING|Outputs|Exports,2013,2.583
Other Producers,MANUFACTURING|Outputs|Exports,2013,0.419
South America,MANUFACTURING|Outputs|Exports,2013,0.237
China,MANUFACTURING|Outputs|Exports,2012,6.579
Europe,MANUFACTURING|Outputs|Exports,2012,3.153
Japan,MANUFACTURING|Outputs|Exports,2012,1.605
Middle East,MANUFACTURING|Outputs|Exports,2012,0.23
Non Producers,MANUFACTURING|Outputs|Exports,2012,0.3
North America,MANUFACTURING|Outputs|Exports,2012,0.927
Oceania,MANUFACTURING|Outputs|Exports,2012,0.11
Other Asia,MANUFACTURING|Outputs|Exports,2012,2.092
Other Producers,MANUFACTURING|Outputs|Exports,2012,0.425
South America,MANUFACTURING|Outputs|Exports,2012,0.226
China,MANUFACTURING|Outputs|Exports,2011,6.858
Europe,MANUFACTURING|Outputs|Exports,2011,2.715
Japan,MANUFACTURING|Outputs|Exports,2011,1.625
Middle East,MANUFACTURING|Outputs|Exports,2011,0.264
Non Producers,MANUFACTURING|Outputs|Exports,2011,0.338
North America,MANUFACTURING|Outputs|Exports,2011,1.134
Oceania,MANUFACTURING|Outputs|Exports,2011,0.148
Other Asia,MANUFACTURING|Outputs|Exports,2011,2.356
Other Producers,MANUFACTURING|Outputs|Exports,2011,0.64
South America,MANUFACTURING|Outputs|Exports,2011,0.242
China,MANUFACTURING|Outputs|Exports,2010,6.059
Europe,MANUFACTURING|Outputs|Exports,2010,2.263
Japan,MANUFACTURING|Outputs|Exports,2010,1.573
Middle East,MANUFACTURING|Outputs|Exports,2010,0.249
Non Producers,MANUFACTURING|Outputs|Exports,2010,0.291
North America,MANUFACTURING|Outputs|Exports,2010,0.849
Oceania,MANUFACTURING|Outputs|Exports,2010,0.119
Other Asia,MANUFACTURING|Outputs|Exports,2010,2.249
Other Producers,MANUFACTURING|Outputs|Exports,2010,0.599
South America,MANUFACTURING|Outputs|Exports,2010,0.218
China,MANUFACTURING|Outputs|Exports,2009,4.43
Europe,MANUFACTURING|Outputs|Exports,2009,1.854
Japan,MANUFACTURING|Outputs|Exports,2009,1.134
Middle East,MANUFACTURING|Outputs|Exports,2009,0.109
Non Producers,MANUFACTURING|Outputs|Exports,2009,0.475
North America,MANUFACTURING|Outputs|Exports,2009,0.588
Oceania,MANUFACTURING|Outputs|Exports,2009,0.064
Other Asia,MANUFACTURING|Outputs|Exports,2009,1.488
Other Producers,MANUFACTURING|Outputs|Exports,2009,0.245
South America,MANUFACTURING|Outputs|Exports,2009,0.18
China,MANUFACTURING|Outputs|Exports,2008,4.945
Europe,MANUFACTURING|Outputs|Exports,2008,2.783
Japan,MANUFACTURING|Outputs|Exports,2008,1.653
Middle East,MANUFACTURING|Outputs|Exports,2008,0.107
Non Producers,MANUFACTURING|Outputs|Exports,2008,0.586
North America,MANUFACTURING|Outputs|Exports,2008,0.759
Oceania,MANUFACTURING|Outputs|Exports,2008,0.096
Other Asia,MANUFACTURING|Outputs|Exports,2008,1.914
Other Producers,MANUFACTURING|Outputs|Exports,2008,0.311
South America,MANUFACTURING|Outputs|Exports,2008,0.263
China,MANUFACTURING|Outputs|Exports,2007,4.417
Europe,MANUFACTURING|Outputs|Exports,2007,2.359
Japan,MANUFACTURING|Outputs|Exports,2007,1.874
Middle East,MANUFACTURING|Outputs|Exports,2007,0.109
Non Producers,MANUFACTURING|Outputs|Exports,2007,0.54
North America,MANUFACTURING|Outputs|Exports,2007,0.859
Oceania,MANUFACTURING|Outputs|Exports,2007,0.095
Other Asia,MANUFACTURING|Outputs|Exports,2007,1.722
Other Producers,MANUFACTURING|Outputs|Exports,2007,0.26
South America,MANUFACTURING|Outputs|Exports,2007,0.303
China,MANUFACTURING|Outputs|Exports,2006,3.429
Europe,MANUFACTURING|Outputs|Exports,2006,2.658
Japan,MANUFACTURING|Outputs|Exports,2006,1.78
Middle East,MANUFACTURING|Outputs|Exports,2006,0.112
Non Producers,MANUFACTURING|Outputs|Exports,2006,0.548
North America,MANUFACTURING|Outputs|Exports,2006,0.861
Oceania,MANUFACTURING|Outputs|Exports,2006,0.076
Other Asia,MANUFACTURING|Outputs|Exports,2006,1.777
Other Producers,MANUFACTURING|Outputs|Exports,2006,0.246
South America,MANUFACTURING|Outputs|Exports,2006,0.405
China,MANUFACTURING|Outputs|Exports,2005,2.767
Europe,MANUFACTURING|Outputs|Exports,2005,2.402
Japan,MANUFACTURING|Outputs|Exports,2005,1.769
Middle East,MANUFACTURING|Outputs|Exports,2005,0.063
Non Producers,MANUFACTURING|Outputs|Exports,2005,0.506
North America,MANUFACTURING|Outputs|Exports,2005,0.778
Oceania,MANUFACTURING|Outputs|Exports,2005,0.087
Other Asia,MANUFACTURING|Outputs|Exports,2005,1.476
Other Producers,MANUFACTURING|Outputs|Exports,2005,0.23
South America,MANUFACTURING|Outputs|Exports,2005,0.293
China,MANUFACTURING|Outputs|Exports,2004,2.748
Europe,MANUFACTURING|Outputs|Exports,2004,2.258
Japan,MANUFACTURING|Outputs|Exports,2004,1.476
Middle East,MANUFACTURING|Outputs|Exports,2004,0.133
Non Producers,MANUFACTURING|Outputs|Exports,2004,0.573
North America,MANUFACTURING|Outputs|Exports,2004,0.81
Oceania,MANUFACTURING|Outputs|Exports,2004,0.082
Other Asia,MANUFACTURING|Outputs|Exports,2004,1.452
Other Producers,MANUFACTURING|Outputs|Exports,2004,0.257
South America,MANUFACTURING|Outputs|Exports,2004,0.427
China,MANUFACTURING|Outputs|Exports,2003,1.607
Europe,MANUFACTURING|Outputs|Exports,2003,2.275
Japan,MANUFACTURING|Outputs|Exports,2003,1.363
Middle East,MANUFACTURING|Outputs|Exports,2003,0.054
Non Producers,MANUFACTURING|Outputs|Exports,2003,0.494
North America,MANUFACTURING|Outputs|Exports,2003,0.633
Oceania,MANUFACTURING|Outputs|Exports,2003,0.073
Other Asia,MANUFACTURING|Outputs|Exports,2003,1.117
Other Producers,MANUFACTURING|Outputs|Exports,2003,0.222
South America,MANUFACTURING|Outputs|Exports,2003,0.257
China,MANUFACTURING|Outputs|Exports,2002,1.394
Europe,MANUFACTURING|Outputs|Exports,2002,2.255
Japan,MANUFACTURING|Outputs|Exports,2002,1.348
Middle East,MANUFACTURING|Outputs|Exports,2002,0.072
Non Producers,MANUFACTURING|Outputs|Exports,2002,0.495
North America,MANUFACTURING|Outputs|Exports,2002,0.701
Oceania,MANUFACTURING|Outputs|Exports,2002,0.076
Other Asia,MANUFACTURING|Outputs|Exports,2002,1.146
Other Producers,MANUFACTURING|Outputs|Exports,2002,0.209
South America,MANUFACTURING|Outputs|Exports,2002,0.207
China,MANUFACTURING|Outputs|Exports,2001,1.269
Europe,MANUFACTURING|Outputs|Exports,2001,2.134
Japan,MANUFACTURING|Outputs|Exports,2001,1.213
Middle East,MANUFACTURING|Outputs|Exports,2001,0.046
Non Producers,MANUFACTURING|Outputs|Exports,2001,0.44
North America,MANUFACTURING|Outputs|Exports,2001,0.774
Oceania,MANUFACTURING|Outputs|Exports,2001,0.077
Other Asia,MANUFACTURING|Outputs|Exports,2001,0.963
Other Producers,MANUFACTURING|Outputs|Exports,2001,0.169
South America,MANUFACTURING|Outputs|Exports,2001,0.162
China,MANUFACTURING|Outputs|Exports,2000,1.067
Europe,MANUFACTURING|Outputs|Exports,2000,1.874
Japan,MANUFACTURING|Outputs|Exports,2000,1.244
Middle East,MANUFACTURING|Outputs|Exports,2000,0.04
Non Producers,MANUFACTURING|Outputs|Exports,2000,0.46
North America,MANUFACTURING|Outputs|Exports,2000,0.748
Oceania,MANUFACTURING|Outputs|Exports,2000,0.075
Other Asia,MANUFACTURING|Outputs|Exports,2000,0.856
Other Producers,MANUFACTURING|Outputs|Exports,2000,0.154
South America,MANUFACTURING|Outputs|Exports,2000,0.144
China,MANUFACTURING|Outputs|Exports,1999,0.525
Europe,MANUFACTURING|Outputs|Exports,1999,1.791
Japan,MANUFACTURING|Outputs|Exports,1999,0.622
Middle East,MANUFACTURING|Outputs|Exports,1999,0.04
Non Producers,MANUFACTURING|Outputs|Exports,1999,0.476
North America,MANUFACTURING|Outputs|Exports,1999,0.175
North America,MANUFACTURING|Outputs|Exports,1999,0.175
Other Asia,MANUFACTURING|Outputs|Exports,1999,0.871
Other Producers,MANUFACTURING|Outputs|Exports,1999,0.231
South America,MANUFACTURING|Outputs|Exports,1999,0.103
China,MANUFACTURING|Outputs|Exports,1998,0.346
Europe,MANUFACTURING|Outputs|Exports,1998,1.383
Japan,MANUFACTURING|Outputs|Exports,1998,0.59
Middle East,MANUFACTURING|Outputs|Exports,1998,0.034
Non Producers,MANUFACTURING|Outputs|Exports,1998,0.442
North America,MANUFACTURING|Outputs|Exports,1998,0.181
North America,MANUFACTURING|Outputs|Exports,1998,0.181
Other Asia,MANUFACTURING|Outputs|Exports,1998,0.653
Other Producers,MANUFACTURING|Outputs|Exports,1998,0.16
South America,MANUFACTURING|Outputs|Exports,1998,0.113
China,MANUFACTURING|Outputs|Exports,1997,0.266
Europe,MANUFACTURING|Outputs|Exports,1997,1.413
Japan,MANUFACTURING|Outputs|Exports,1997,0.606
Middle East,MANUFACTURING|Outputs|Exports,1997,0.034
Non Producers,MANUFACTURING|Outputs|Exports,1997,0.453
North America,MANUFACTURING|Outputs|Exports,1997,0.214
Oceania,MANUFACTURING|Outputs|Exports,1997,0.088
Other Asia,MANUFACTURING|Outputs|Exports,1997,0.529
Other Producers,MANUFACTURING|Outputs|Exports,1997,0.091
South America,MANUFACTURING|Outputs|Exports,1997,0.121
China,MANUFACTURING|Outputs|Exports,1996,0.242
Europe,MANUFACTURING|Outputs|Exports,1996,1.42
Japan,MANUFACTURING|Outputs|Exports,1996,0.544
Middle East,MANUFACTURING|Outputs|Exports,1996,0.026
Non Producers,MANUFACTURING|Outputs|Exports,1996,0.396
North America,MANUFACTURING|Outputs|Exports,1996,0.278
Oceania,MANUFACTURING|Outputs|Exports,1996,0.293
Other Asia,MANUFACTURING|Outputs|Exports,1996,0.543
Other Producers,MANUFACTURING|Outputs|Exports,1996,0.144
South America,MANUFACTURING|Outputs|Exports,1996,0.191
China,MANUFACTURING|Outputs|Exports,1995,0.178
Europe,MANUFACTURING|Outputs|Exports,1995,1.117
Japan,MANUFACTURING|Outputs|Exports,1995,0.58
Middle East,MANUFACTURING|Outputs|Exports,1995,0.025
Non Producers,MANUFACTURING|Outputs|Exports,1995,0.329
North America,MANUFACTURING|Outputs|Exports,1995,0.166
Oceania,MANUFACTURING|Outputs|Exports,1995,0.088
Other Asia,MANUFACTURING|Outputs|Exports,1995,0.454
Other Producers,MANUFACTURING|Outputs|Exports,1995,0.076
South America,MANUFACTURING|Outputs|Exports,1995,0.108
China,MANUFACTURING|Outputs|Exports,1994,0.128
Europe,MANUFACTURING|Outputs|Exports,1994,1.185
Japan,MANUFACTURING|Outputs|Exports,1994,0.563
Middle East,MANUFACTURING|Outputs|Exports,1994,0.024
Non Producers,MANUFACTURING|Outputs|Exports,1994,0.3
North America,MANUFACTURING|Outputs|Exports,1994,0.093
Oceania,MANUFACTURING|Outputs|Exports,1994,0.14
Other Asia,MANUFACTURING|Outputs|Exports,1994,0.389
Other Producers,MANUFACTURING|Outputs|Exports,1994,0.097
South America,MANUFACTURING|Outputs|Exports,1994,0.101
China,MANUFACTURING|Outputs|Exports,1993,0.108
Europe,MANUFACTURING|Outputs|Exports,1993,0.971
Japan,MANUFACTURING|Outputs|Exports,1993,0.518
Middle East,MANUFACTURING|Outputs|Exports,1993,0.027
Non Producers,MANUFACTURING|Outputs|Exports,1993,0.255
North America,MANUFACTURING|Outputs|Exports,1993,0.062
Oceania,MANUFACTURING|Outputs|Exports,1993,0.053
Other Asia,MANUFACTURING|Outputs|Exports,1993,0.321
Other Producers,MANUFACTURING|Outputs|Exports,1993,0.063
South America,MANUFACTURING|Outputs|Exports,1993,0.096
China,MANUFACTURING|Outputs|Exports,1992,0.089
Europe,MANUFACTURING|Outputs|Exports,1992,0.83
Japan,MANUFACTURING|Outputs|Exports,1992,0.494
Middle East,MANUFACTURING|Outputs|Exports,1992,0.013
Non Producers,MANUFACTURING|Outputs|Exports,1992,0.228
North America,MANUFACTURING|Outputs|Exports,1992,0.057
Oceania,MANUFACTURING|Outputs|Exports,1992,0.092
Other Asia,MANUFACTURING|Outputs|Exports,1992,0.312
Other Producers,MANUFACTURING|Outputs|Exports,1992,0.058
South America,MANUFACTURING|Outputs|Exports,1992,0.085
China,MANUFACTURING|Outputs|Exports,1991,0.07
Europe,MANUFACTURING|Outputs|Exports,1991,0.766
Japan,MANUFACTURING|Outputs|Exports,1991,0.481
Middle East,MANUFACTURING|Outputs|Exports,1991,0.007
Middle East,MANUFACTURING|Outputs|Exports,1991,0.007
North America,MANUFACTURING|Outputs|Exports,1991,0.062
North America,MANUFACTURING|Outputs|Exports,1991,0.062
Other Asia,MANUFACTURING|Outputs|Exports,1991,0.267
Other Producers,MANUFACTURING|Outputs|Exports,1991,0.038
South America,MANUFACTURING|Outputs|Exports,1991,0.071
China,MANUFACTURING|Outputs|Exports,1990,0.038
Europe,MANUFACTURING|Outputs|Exports,1990,0.766
Japan,MANUFACTURING|Outputs|Exports,1990,0.458
Non Producers,MANUFACTURING|Outputs|Exports,1990,0.195
North America,MANUFACTURING|Outputs|Exports,1990,0.059
Oceania,MANUFACTURING|Outputs|Exports,1990,0.068
Other Asia,MANUFACTURING|Outputs|Exports,1990,0.217
Other Producers,MANUFACTURING|Outputs|Exports,1990,0.063
South America,MANUFACTURING|Outputs|Exports,1990,0.066
China,MANUFACTURING|Outputs|Exports,1989,0.033
Europe,MANUFACTURING|Outputs|Exports,1989,0.788
Japan,MANUFACTURING|Outputs|Exports,1989,0.432
Middle East,MANUFACTURING|Outputs|Exports,1989,0.009
Non Producers,MANUFACTURING|Outputs|Exports,1989,0.2
North America,MANUFACTURING|Outputs|Exports,1989,0.045
North America,MANUFACTURING|Outputs|Exports,1989,0.045
Other Asia,MANUFACTURING|Outputs|Exports,1989,0.137
Other Producers,MANUFACTURING|Outputs|Exports,1989,0.036
South America,MANUFACTURING|Outputs|Exports,1989,0.09
China,MANUFACTURING|Outputs|Exports,1988,0.05
Europe,MANUFACTURING|Outputs|Exports,1988,0.738
Japan,MANUFACTURING|Outputs|Exports,1988,0.414
Middle East,MANUFACTURING|Outputs|Exports,1988,0.005
Non Producers,MANUFACTURING|Outputs|Exports,1988,0.2
North America,MANUFACTURING|Outputs|Exports,1988,0.232
North America,MANUFACTURING|Outputs|Exports,1988,0.232
Other Asia,MANUFACTURING|Outputs|Exports,1988,0.283
Other Producers,MANUFACTURING|Outputs|Exports,1988,0.035
South America,MANUFACTURING|Outputs|Exports,1988,0.109
China,MANUFACTURING|Outputs|Exports,1987,0.036
Europe,MANUFACTURING|Outputs|Exports,1987,0.724
Japan,MANUFACTURING|Outputs|Exports,1987,0.361
Middle East,MANUFACTURING|Outputs|Exports,1987,0.004
Non Producers,MANUFACTURING|Outputs|Exports,1987,0.169
North America,MANUFACTURING|Outputs|Exports,1987,0.186
North America,MANUFACTURING|Outputs|Exports,1987,0.186
Other Asia,MANUFACTURING|Outputs|Exports,1987,0.205
Other Producers,MANUFACTURING|Outputs|Exports,1987,0.035
South America,MANUFACTURING|Outputs|Exports,1987,0.103
China,MANUFACTURING|Outputs|Exports,1986,0.025
Europe,MANUFACTURING|Outputs|Exports,1986,0.756
Japan,MANUFACTURING|Outputs|Exports,1986,0.36
Japan,MANUFACTURING|Outputs|Exports,1986,0.36
Non Producers,MANUFACTURING|Outputs|Exports,1986,0.153
North America,MANUFACTURING|Outputs|Exports,1986,0.158
Oceania,MANUFACTURING|Outputs|Exports,1986,0.029
Other Asia,MANUFACTURING|Outputs|Exports,1986,0.124
Other Producers,MANUFACTURING|Outputs|Exports,1986,0.043
South America,MANUFACTURING|Outputs|Exports,1986,0.093
China,MANUFACTURING|Outputs|Exports,1985,0.021
Europe,MANUFACTURING|Outputs|Exports,1985,0.937
Japan,MANUFACTURING|Outputs|Exports,1985,0.396
Non Producers,MANUFACTURING|Outputs|Exports,1985,0.119
North America,MANUFACTURING|Outputs|Exports,1985,0.156
Oceania,MANUFACTURING|Outputs|Exports,1985,0.019
Other Asia,MANUFACTURING|Outputs|Exports,1985,0.123
Other Producers,MANUFACTURING|Outputs|Exports,1985,0.02
South America,MANUFACTURING|Outputs|Exports,1985,0.083
China,MANUFACTURING|Outputs|Exports,1984,0.012
Europe,MANUFACTURING|Outputs|Exports,1984,0.875
Japan,MANUFACTURING|Outputs|Exports,1984,0.393
Japan,MANUFACTURING|Outputs|Exports,1984,0.393
Non Producers,MANUFACTURING|Outputs|Exports,1984,0.05
North America,MANUFACTURING|Outputs|Exports,1984,0.103
North America,MANUFACTURING|Outputs|Exports,1984,0.103
North America,MANUFACTURING|Outputs|Exports,1984,0.103
Other Producers,MANUFACTURING|Outputs|Exports,1984,0.019
South America,MANUFACTURING|Outputs|Exports,1984,0.05
China,MANUFACTURING|Outputs|Exports,1983,0.011
Europe,MANUFACTURING|Outputs|Exports,1983,0.869
Japan,MANUFACTURING|Outputs|Exports,1983,0.371
Middle East,MANUFACTURING|Outputs|Exports,1983,0.005
Middle East,MANUFACTURING|Outputs|Exports,1983,0.005
North America,MANUFACTURING|Outputs|Exports,1983,0.116
Oceania,MANUFACTURING|Outputs|Exports,1983,0.027
Other Asia,MANUFACTURING|Outputs|Exports,1983,0.088
Other Producers,MANUFACTURING|Outputs|Exports,1983,0.023
South America,MANUFACTURING|Outputs|Exports,1983,0.044
China,MANUFACTURING|Outputs|Exports,1982,0.01
Europe,MANUFACTURING|Outputs|Exports,1982,0.93
Japan,MANUFACTURING|Outputs|Exports,1982,0.361
Middle East,MANUFACTURING|Outputs|Exports,1982,0.004
Middle East,MANUFACTURING|Outputs|Exports,1982,0.004
North America,MANUFACTURING|Outputs|Exports,1982,0.161
Oceania,MANUFACTURING|Outputs|Exports,1982,0.032
Other Asia,MANUFACTURING|Outputs|Exports,1982,0.047
Other Producers,MANUFACTURING|Outputs|Exports,1982,0.015
South America,MANUFACTURING|Outputs|Exports,1982,0.031
China,MANUFACTURING|Outputs|Exports,1981,0.01
Europe,MANUFACTURING|Outputs|Exports,1981,0.902
Japan,MANUFACTURING|Outputs|Exports,1981,0.354
Japan,MANUFACTURING|Outputs|Exports,1981,0.354
Non Producers,MANUFACTURING|Outputs|Exports,1981,0.058
North America,MANUFACTURING|Outputs|Exports,1981,0.167
Oceania,MANUFACTURING|Outputs|Exports,1981,0.028
Other Asia,MANUFACTURING|Outputs|Exports,1981,0.107
Other Producers,MANUFACTURING|Outputs|Exports,1981,0.015
South America,MANUFACTURING|Outputs|Exports,1981,0.046
China,MANUFACTURING|Outputs|Exports,1980,0.014
Europe,MANUFACTURING|Outputs|Exports,1980,0.795
Japan,MANUFACTURING|Outputs|Exports,1980,0.313
Middle East,MANUFACTURING|Outputs|Exports,1980,0.002
Non Producers,MANUFACTURING|Outputs|Exports,1980,0.041
North America,MANUFACTURING|Outputs|Exports,1980,0.226
Oceania,MANUFACTURING|Outputs|Exports,1980,0.091
Other Producers,MANUFACTURING|Outputs|Exports,1980,0.023
South America,MANUFACTURING|Outputs|Exports,1980,0.031
China,MANUFACTURING|Outputs|Exports,1979,0.013
Europe,MANUFACTURING|Outputs|Exports,1979,0.753
Japan,MANUFACTURING|Outputs|Exports,1979,0.253
Middle East,MANUFACTURING|Outputs|Exports,1979,0.002
Middle East,MANUFACTURING|Outputs|Exports,1979,0.002
North America,MANUFACTURING|Outputs|Exports,1979,0.203
North America,MANUFACTURING|Outputs|Exports,1979,0.203
Other Asia,MANUFACTURING|Outputs|Exports,1979,0.041
Other Producers,MANUFACTURING|Outputs|Exports,1979,0.02
South America,MANUFACTURING|Outputs|Exports,1979,0.032
China,MANUFACTURING|Outputs|Exports,1978,0.016
Europe,MANUFACTURING|Outputs|Exports,1978,0.754
Japan,MANUFACTURING|Outputs|Exports,1978,0.202
Middle East,MANUFACTURING|Outputs|Exports,1978,0.001
Non Producers,MANUFACTURING|Outputs|Exports,1978,0.061
North America,MANUFACTURING|Outputs|Exports,1978,0.385
North America,MANUFACTURING|Outputs|Exports,1978,0.385
Other Asia,MANUFACTURING|Outputs|Exports,1978,0.042
Other Producers,MANUFACTURING|Outputs|Exports,1978,0.017
South America,MANUFACTURING|Outputs|Exports,1978,0.038
China,MANUFACTURING|Outputs|Exports,1977,0.005
Europe,MANUFACTURING|Outputs|Exports,1977,0.745
Japan,MANUFACTURING|Outputs|Exports,1977,0.184
Japan,MANUFACTURING|Outputs|Exports,1977,0.184
Middle East,MANUFACTURING|Outputs|Exports,1977,0.002
North America,MANUFACTURING|Outputs|Exports,1977,0.047
North America,MANUFACTURING|Outputs|Exports,1977,0.047
Other Asia,MANUFACTURING|Outputs|Exports,1977,0.026
Other Producers,MANUFACTURING|Outputs|Exports,1977,0.013
South America,MANUFACTURING|Outputs|Exports,1977,0.017
China,MANUFACTURING|Outputs|Exports,1976,0.005
Europe,MANUFACTURING|Outputs|Exports,1976,0.678
Japan,MANUFACTURING|Outputs|Exports,1976,0.15
Middle East,MANUFACTURING|Outputs|Exports,1976,0.001
Non Producers,MANUFACTURING|Outputs|Exports,1976,0.017
North America,MANUFACTURING|Outputs|Exports,1976,0.033
Oceania,MANUFACTURING|Outputs|Exports,1976,0.016
Other Asia,MANUFACTURING|Outputs|Exports,1976,0.017
Other Producers,MANUFACTURING|Outputs|Exports,1976,0.016
South America,MANUFACTURING|Outputs|Exports,1976,0.013
Europe,MANUFACTURING|Outputs|Exports,1975,0.639
Japan,MANUFACTURING|Outputs|Exports,1975,0.121
Non Producers,MANUFACTURING|Outputs|Exports,1975,0.013
North America,MANUFACTURING|Outputs|Exports,1975,0.034
Other Asia,MANUFACTURING|Outputs|Exports,1975,0.008
Other Producers,MANUFACTURING|Outputs|Exports,1975,0.012
South America,MANUFACTURING|Outputs|Exports,1975,0.015
South America,MANUFACTURING|Outputs|Exports,1975,0.015
China,MANUFACTURING|Outputs|Exports,1974,0.004
Europe,MANUFACTURING|Outputs|Exports,1974,0.55
Japan,MANUFACTURING|Outputs|Exports,1974,0.095
Middle East,MANUFACTURING|Outputs|Exports,1974,0
Non Producers,MANUFACTURING|Outputs|Exports,1974,0.011
North America,MANUFACTURING|Outputs|Exports,1974,0.038
Oceania,MANUFACTURING|Outputs|Exports,1974,0.026
Oceania,MANUFACTURING|Outputs|Exports,1974,0.026
Other Producers,MANUFACTURING|Outputs|Exports,1974,0.012
South America,MANUFACTURING|Outputs|Exports,1974,0.011
South America,MANUFACTURING|Outputs|Exports,1974,0.011
China,MANUFACTURING|Outputs|Exports,1973,0.004
Europe,MANUFACTURING|Outputs|Exports,1973,0.403
Japan,MANUFACTURING|Outputs|Exports,1973,0.082
Japan,MANUFACTURING|Outputs|Exports,1973,0.082
